discourse_id,essay_id,discourse_text,discourse_type,discourse_effectiveness
c7a2790c0100,DFF14B9DA264,Not only are the drivers put at risk but other people on the roads are put in grave danger when a human is not controlling the vehicle. ,Evidence,Adequate
d697b90bf4a2,DFF14B9DA264,Driverless cars may appeal to the younger generation because of the flahy technology ,Counterclaim,Effective
754a8ed3749f,DFF14B9DA264,but the lack of safety tips the scales towards the negative side. ,Rebuttal,Effective
e3ba50c63cb4,DFF14B9DA264,A driverless car's name portrays the idea that humans do not need to be in control of the car that idea is incorrect. ,Claim,Effective
9df415be34fd,DFF14B9DA264,"Drivers must stay allert and focused while in a driverless car. This is evident when the text states,""They can steer, accelerate, and brake themselves, but all are designed to notify the driver when the road ahead requires human skills, such as navigating through work zones and around accidents."" (7) This is concerning because people today tend to get distracted while driving a normal car. If the actual driving factor is taken away, drivers could get distracted by almost anything from technology to falling asleep. This would result in serious fatality to not only th person behind the wheel but to people around them. ",Evidence,Effective
9a34e2f79878,DFF14B9DA264,"In addition, the new entertainment systems in a car may be a new and alien experiance, they point to a rough road ahead. ",Claim,Effective
6688bb074099,DFF14B9DA264,"In an attempt to get the driver to pay attention while driving a driverless car, entertainment systems may be inserted in the car. This is pointed out when the text says,""Some manufacturers hope to do that by bringing in-car entertainment and information systems that use heads-up displays."" (8) Though these systems may keep the driver engaged, when it is time to take over the shift from watching or listening to a system to driving a car may take an extended period of time. The driver would also need to gain a sense of where he or she is while driving in order to take control. This would result in an increase in accident on the road. ",Evidence,Effective
221fa66e1ec7,DFF14B9DA264,No one is perfect and accidents do happen but in a driverless car who is to blame? This issue could cause serious law cases and court battles over injuries or damages indured in a crash with a driverless car. ,Claim,Effective
ff9fd59f2bdd,DFF14B9DA264,"The article suggestd this when the text says,""If the technology fails and someone is inhured, who is at fault-the driver or the manufacturer?"" (9) Not only does the confusion on who is to blame take immense time, it sucks thousands of dollars from the participants in a law suit. Though the court may rule otherwise, the accident could be a result of malfunctioning technology that can not be pinned to an individual. ",Evidence,Effective
f1dec031595f,DFF14B9DA264,"On the other hand, driverless cars have multiple downsides, some aspects are clear improvements from automobiles today. ",Counterclaim,Effective
09c77e255b35,DFF14B9DA264,"The new sensor techology inserted into the driverless cars can improve braking and response to sudden stops. The author includes this in the arguement when they say,""The information from the sensors can cause the car to apply brakes on individual wheels and reduce power from the engine, allowing far better response and control than a human driver could manage alone."" (5) This would decrease the amount of damages done to cars from running into or backing over things because the sensors have eyes where the driver does not. The sensors can provide an advantage to safe driving that would not come from any ordinary car. 
",Evidence,Effective
61f4a1853d44,DFF14B9DA264,"All in all, driverless cars are unsafe and an illogical invention. The lack of attention that is needed when not driving a car will result in mass accidents and injuries when a driver is needed. Entertainment systems in cars only add to the danger in driverless cars and are unnecessary. Crashes and accidents can not be settled or avenged in court because there is no clear cause to the incident. Though the sensor technology incorporated in the driverless cars gives an advantage for braking and controling the vehicle, the bad outweighs the good in this situation. Driverless cars may be a thing of the future but as of right now, humans are not ready to hit the road without a person behind the wheel. ",Concluding Statement,Effective
37b7a27aa04e,E068A1BBFE50,I think the Electoral College should be changed to popular vote ,Position,Adequate
cdf5ee6051ee,E068A1BBFE50,because we have a lot of close presedential race nowadays. ,Claim,Ineffective
d72bcfe80e31,E068A1BBFE50,"We also need to change the voting system because candidates are focusing on the ""swing states"" instead of all the states in the U.S.A ",Claim,Adequate
715354e4c1e5,E068A1BBFE50,"We also have the problem where one candidate can win the Electoral College and the other candidate can win the popular vote. It happened in 2000, when Gore had more popular votes than Bush yet fewer electoral votes. ",Evidence,Adequate
1e59c63f7ef2,E068A1BBFE50,If we get rid of the Electoral College then we won't have to deal with people stressing about the candidate who should've won and the candidate who actually won. ,Claim,Adequate
b4c36a559af1,E068A1BBFE50,"
I would rather have my vote be counted towards the president that I picked instead of electors who might pick that person. ",Claim,Adequate
0ba8fb10e8c0,E068A1BBFE50,"If I live in a democratic state and I'm Republican, then my vote is most likely not going to count because the electors are going to vote for the other president since the state is known to be a democratic state. Then we wonder why people don't vote; it's mostly because they know which candidate is going to win that state. With popular vote , nobody knows who will win the presidency because all 50 states have equal representation. No one state will be greater than the other. ",Evidence,Adequate
38d9dbb3c9aa,E068A1BBFE50,"""A Gallup poll in 2000, taken shortly after AL Gore won the popular vote but lost the presidency, over 60 percent of voters would prefer a direct election,"" ",Evidence,Adequate
03893f91baf1,E068A1BBFE50,people are already thinking about having the direct election rather than the Electoral College. ,Claim,Adequate
7a14692795b4,E06960D4A6C1,"With all the problems affiliated with the Electoral College, I believe that the United States should do away with the process. ",Position,Effective
a98883d3269e,E06960D4A6C1,This process by which the president is elected is unfair to those of us who are old enough to vote and understand politics ,Claim,Effective
1d254ce796a6,E06960D4A6C1,Another disadvantage is that the system of Electoral College is very confusing to many people. ,Claim,Effective
0db5983aa10f,E06960D4A6C1,"Men who are running for a spot as a presidental candidate are not voted for by the citizens of that state. They have to gain supporters who then become the electors. Then the people of that state have to vote for the electors, not the person to become a presidental candidate. Voters can't even directly vote for who they want. What if you vote for a slate of electors, who are supposed to be in favor of the presidnetal candidate you want, but don't vote for him? What happens then? Presidental candidates who should actually get a chance at running for president because they didn't get enough electoral votes. ",Evidence,Effective
28fc89a9e692,E06960D4A6C1,"As stated in an article by Bradford Plumer, ""... Al Gore ---thanks to the quirks of the electoral college---won the popular vote but lost the presidency."" The person running for president should be voted for directly by the voters. Someone, such as Al Gore, can get enough of the popular votes, but not enough of the electoral votes becuase they can't swing the votes in some states. This basically means that the majority of the United States would like to have Al Gore as a president, but couldn't because the majority of people in a state didn't want him as president. ",Evidence,Effective
c4e26f62cef7,E06960D4A6C1,"To sum it up, the Electoral College should be eliminated from the presidental voting process. People should just directly vote for who they want as president and see where it goes from there. ",Concluding Statement,Adequate
3243c1a25077,E0737CDC1E99,I favor of keeping the electoral college instead of changing to election by popular vote for the president of the United States because it is fair. ,Position,Adequate
0f4439ae15c2,E0737CDC1E99,"Everyone see's something different in a president, we will see good and bad things. There are five very good reasons why we should keep our despised methode of choosing the president, which is known as the electoral college ",Evidence,Adequate
a08a38243f95,E0737CDC1E99,Certainty of outcome: A dispute over the outcome of an electoral college vote is possible-it happend in 2000-but it's less likely than a dispute over the popular group. ,Claim,Effective
d93e55b5c4d2,E0737CDC1E99,"For example in 2012's election Obama recieved 61.7 percent of the electoral vote compared to only 51.3 percent of the popular votes cast for him and Romney. 
",Evidence,Adequate
4f4d8ae696ea,E0737CDC1E99,Everyone's president: ,Claim,Adequate
93bffdb6088e,E0737CDC1E99,"The residents of the other region are likely to feel that their votes to not count, that the new president will have no regard for their interests, that he really isn't their president. ",Evidence,Adequate
61e2cf7e22be,E0737CDC1E99,Swing states: The winner takes all methode of awarding electoral votes induces candidates ,Claim,Adequate
b6d238e27b84,E0737CDC1E99,as we saw in 2012's election-to focus their r compaign efforts on the toss-up states...voters in toss up states are more likely to pay close attention to the compaign. ,Evidence,Adequate
e3a1a49d0894,E0737CDC1E99,Big states: ,Claim,Ineffective
cf01e86afd1e,E0737CDC1E99,The electoral college avoids the problem of elections in which no canidate recieves a majority of the votes cast. ,Evidence,Ineffective
9286db8118fc,E0737CDC1E99,5. Avoid Run-Off Elections: ,Claim,Ineffective
e2c8aca7ec8d,E0737CDC1E99,"It can be argued that the Electoral College method of selecting the president may turn off potential voters for a candidate who has no hope of carrying their state-democrates in Texas, for example, or Republicans in California. Knowing their vote will have no effect, they have less incentive to pay attention to the compaign than they would have if the president were picked by popular vote. ",Evidence,Ineffective
82f7e50a2f32,E0737CDC1E99,"the Electoral college consists of 538 electors. A majority of 270 electoral votes is required to elect the president. Your state's entitled allotment of ellectors equals the number of members in its congressional delegation: one for each member in the house of representatives plus two for you senators.

Under the 23rd Amendment of the constitution, the District of Columbia is allocated 3 electors and treated like a state for purposes of the electoral college. For this reason in the following discussion, the word ''state'' also refers to the district of Columbia. ",Evidence,Ineffective
1bbe56893c26,E0737CDC1E99,"Overall i think the Electoral College is better, one of the reasons why i think that is because you have a better chance of getting more votes.         ",Concluding Statement,Adequate
46a5364c600e,E079C8DE0D1E,"I think that students should be allowed to use there cell phones during lunch. Because it is there free time and there not in class. Cell phones shouldn't be allowed on in the classrooms, but lunch time. ",Lead,Adequate
e61bf0584a04,E079C8DE0D1E,So I would have to agree with policy 1. You should allow students to bring there cell phones to school as long as there off in the classrooms. ,Position,Adequate
d364d4dfb687,E079C8DE0D1E,Just in case there is an emergency after school while walking home or waiting for your parents to get them ,Claim,Adequate
0e899bca6dca,E079C8DE0D1E,"Students should also be allowed to have them on after school even though it still on school grounds. You the principal or vice principal should allow cell phones on during lunch time, because the students are not bothering anybody it is there free time. ",Evidence,Adequate
294f3e9c1469,E079C8DE0D1E,"We just maybe want to listen to music, play games, text, or call people on our cell phones ",Evidence,Adequate
7ed6dfa5419a,E079C8DE0D1E,I honestly believe that it is really not fair that the teachers take away our cell phones while there out during free time or some other activity ,Claim,Adequate
1bc19cce93f7,E079C8DE0D1E,"Even if your at volleyball tryout's they should be allowed because you're not inside the classrooms disturbing other students your enjoying your own time. Others just want time of there own as they can during school hours, just get a break from all the homework or class work they have to do. ",Evidence,Adequate
9c697af6a8a8,E079C8DE0D1E,Just for 40 minutes (lunch) of our day we want to use our cellular device. Everyone should have a chance at least every other Friday to have there cell phones on during lunch time. ,Evidence,Ineffective
e78a8b9c0dda,E079C8DE0D1E,"probably more students would get better grades in English, Math, History, or Science if you allowed this opportunity to have cell phones out during lunch periods. ",Claim,Adequate
7cf58fc64184,E09064F496DF,I am in favor of getting rid of the Electoral College. ,Position,Adequate
9dce43bd00ee,E09064F496DF,"First of all, even if a candidate wins the most popular votes, they could still lose the election, which is not fair. Over 60 percent of voters would prefer a direct election to the kind that we have now. ",Evidence,Adequate
2e9f52f7c925,E09064F496DF,"The Electoral college is confusing to many, and voters can even get confused about the electors and vote for the wrong candidate. ",Evidence,Adequate
1d681aa8331f,E09064F496DF,there could always be a tie in the electoral vote. ,Claim,Adequate
c66f730f6ceb,E09064F496DF,"If that were to happen then the election would be thrown to the House of Representatives, where people in the state would decide on the president. ",Evidence,Ineffective
0333e420f20f,E09064F496DF,The electoral college is unfair to voters. ,Claim,Adequate
bb6173b305d8,E09064F496DF,"Candidates spend time on ""swing"" states and not on the states that they have no chance of winning. According to the Indefensible Electoral College: Why even the best-laid defenses of the system are wrong article, the electoral college is ""unfair, outdated, and irrational."" ",Evidence,Adequate
a1b57aa8476d,E09064F496DF,"In conclusion, the electoral college should be abolished. It is confusing, unfair, irrational, and the many people want it to change. The voting process should depend on the voice of the people, but with the electoral college, some of these voices have been taken.    ",Concluding Statement,Adequate
c81956702dee,E09853233CCF,Voting. Voting is a pretty big deal that only comes around so many years. And with voting the citizens of the U.S. have a voice. ,Lead,Adequate
62c0d825f790,E09853233CCF,And also the voting method in which the president is elected by popular votes is just fine and it should be the only way people vote for their president. ,Position,Adequate
6a148de8bc4e,E09853233CCF,No one else should vote for them. The people have the right to choose who ever they want. And no one has the right to vote for any other person but them ,Evidence,Ineffective
1273df757170,E09853233CCF,The popular is just fine because first of all the popular vote for president method is more fair than the electoral college voting method. ,Claim,Adequate
f7817f051d8a,E09853233CCF,"Secondly, the popular vote for president is less complicated, where as the electoral college can cause complications and problems. ",Claim,Adequate
0e8a90e3ce95,E09853233CCF,"First, there really is no way of cheating in the popular vote method because people vote once for whom ever they want to be president out of the people elected and then the president is chosen that way. The popular votes method is more fair because candidates spend a little time in every if not majority of the states, depending on how much time they have. But as stated in the article written by Bradford Plumer in the electoral college voting method ""candidates don't spend time in states they know they have no chance of winning, focusing only on the tight races in the ""swing"" states."" That is not fair every state should be able to see the candidates who are going to be serving the country and see what they are like and how they can help the country. And this has happened before where the candidates didn't even bother showing up in some of the states. One example would be as stated in the article By Bradford Plumer ""during the 2000 campaign, seventeeen states didn't see the candidates at all, including Rhode Island and South Carolina, and voters in 25 of the largest media markets didn't get to see a single campaign ad."" Now how on earth can people vote for their new president if they have absoloutley no idea of what the president is capable of doing to help or even hurt the country. ",Evidence,Adequate
bf754e987110,E09853233CCF,"With the popular vote it is pretty straight forward and simple. The people vote for whom ever they want to be their next president and serve the country, the votes get counted up and whoever has the most votes gets to be the new president. But with the electoral college if a tie had occured as stated in the article written by Bradford Plumer ""the election would be thrown to the House of Representatives, where state delegations vote on the president.(The Senate would choose the vice-president.) Because each state casts only one vote, the single from Wyoming, representing 500,000 voters, would have as much say as the 55 representatives from California, who represent 35 million voters."" Now that sure seems to be complicated. Just one vote represents 500,000 or 35 million voters. The popular vote method is a lot more simple it doesn't require all of these steps. With the popular vote everyone votes and the majority of the votes is the winner, as simple as that. It doesn't require going to the representatives who vote for themselves and a whole bunch of other people as well. ",Evidence,Adequate
0f69e4884d85,E09853233CCF,"In conclusion, the popular vote method is better because it is more fair. It gives people a voice to choose for whom ever they want not what anybody else wants. Also, the popular vote method is a whole lot less complicated than the electoral college. Where if there is a tie the representatives vote for themselves and are also representing thousands of other people who may or may not want that specific candidate to be president. So voting is no joke it is serious and it shouldn't be taken as a joke either. Every person should have a voice they should be able  to vote for who ever they desire. No one else should be able to vote for them, not even the representatives. Voting is no joke.     ",Concluding Statement,Adequate
1836ac2d90d0,E0A3FC64B7D3,"The Electrical College is a process, not a place. The founding fathers established it in the Constitution as a compromise between election of a President by a vote in Congress and election of the President by a popular vote of qualified citizens. ",Evidence,Ineffective
13ee6e4c0fc8,E0A3FC64B7D3,"The Electoral College process consists of the selection of the electors, the meeting of the electors where they vote for President and Vice President, and the counting of the electoral votes by Congress. Our state's entitled allotmeant of electors equals the number of members in its Congressional delegation: one for each member in the House of Representatives plus two for our Senators.

Each candidate running for President in our state has his or her own group of electors. The electors are generally chosen by the candidiate's political party, but state laws vary on how the electors are selected and what their responsibilities are. Most states have a ""Winner-take-all

"" system that awards al electors to the winning presidential candidate. However, Maine and Nebraska each have a variation of ""proportional representation.""

What have Richard Nixon, Jimmy Carter, Bob Dole, the U.S. Chamber of Commerce, and the AFL-CIO all, in their time, agreed on? Answer: Abolishing the electoral college! They're not alone; according to a Gallup poll in 2000, taken shortly after Al Gore- thanks to the quirks of the electoral college- won the popular vote but lost the presidency, over 60 percent of voters would prefer a direct election to the kind we have now. Under the electoral college system, voters vote not for the President, but for a slate of electors, who in turn elect the President. Sometimes state conventions, sometimes the state party's central commitee, sometimes the Presidential candidates themselves. The single best argument against the electoral college is what they might call the disaster factor. Perhaps most worrying is the prospct of a tie in the electoral vote. At the most basic level, the electoral college is unfair to voters.

The Electoral College is widely regarded as an anarchronism, a non-democratic method of selecting a President and ought to be [overruled] by declaring the candidate who recieves the most popular votes the winner. The advocates of this position are correct in arguing that the Electoral College method is not democratic in a modern sense. It is the electors who elect the the President, nort the people. When you vote for a Presidential candidate you're actually voting for a slate of electors. Yet this has happened very rarely. It happend in 2000, when Gore had more popular votes yet fewer electoral votes, but that was the first time since 1888. There are 5

reasons for retaining the Electoral College despite its lack of Democratic pedigree

Certainty of Outcome

Everyone's President

Swing States

Big Sates

Avoid Run-Off Elections        ",Evidence,Ineffective
474c79f4b9cd,E0CD80A39381,"very four years there is an election.  The election is used to decide who our president will be for the next four years.  The Electoral College is currently being used for our elections.  The articles ""Does the Electoral College Work?"" and ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard Posner believes the Electoral College should continue to stay in use.  On the other hand, the article ""The Indefensible Electoral College: Why even the best-laid defenses of the system are wrong"" by Bradford Plumer believes that the Electoral College should be removed from the system of electing the President. ",Lead,Effective
8c4ff274c09e,E0CD80A39381,"While the Electoral College has been in use for a majority of the time, it is time to start a different process called popular vote. 
",Position,Adequate
06121698d33f,E0CD80A39381,The Electoral College has been in place for many years and has produced good results.  One good thing the Electoral College does is it prevents a candidate from becoming President if they only have regional appeal.  ,Counterclaim,Effective
b4226632e430,E0CD80A39381,"This is crutial because ""a candidate with only regional appeal is unlikely to be a successful president"" (Posner).  With the Electoral College in place it makes it impossible to for a candidate with only regional appeal to become president because no region has enough electoral votes to elect them ",Evidence,Effective
810bfb08630c,E0CD80A39381,"Another helpful thing the Electoral College does is it has a certainty of outcome, so it is less likely for disputes than popular votes.  ",Counterclaim,Effective
c6ec4baeca92,E0CD80A39381,"It is less likely for disputes because ""the winning candidate's share of the Electoral College invariably exceeds his share of the popular vote"" (Posner).  Even if a state has a few more votes for the Electoral College it still creates a huge victory.  ",Evidence,Effective
c63d66b59ff9,E0CD80A39381,"Even though the Electoral College has produces some good results, presidents being elected through popular vote will be better, more efficient, and more equal. ",Rebuttal,Adequate
543f2e5a6dca,E0CD80A39381,"Again, the popular vote will be more fair.  It will be more fair because a president with more popular votes will win.  In the Electoral College, a candidate with the most popular votes does not ensure victory because the other candidate may have more electoral votes.  ",Claim,Effective
1c5af9a0c6f3,E0CD80A39381,"his happened in 2000 when Al Gore got more popular votes, but lost the presidency (Plumer).  The Electoral College is not fair to the citizens of this country and to the candidates.  If more people prefer one candidate over the other, then the president should clearly clearly be them. ",Evidence,Effective
ecefbbed176f,E0CD80A39381,"The Electoral College is also not fair because if there is a tie, then the vote goes to the House of Representatives.  ",Claim,Adequate
3beb79ab6b4f,E0CD80A39381,"The House of Representatives' ""selection can hardly be expected to reflect the will of the people"" (Plumer).  The majority of the House of Representatives is Republicans, so the president elected will be reflected by that, and it will not give the Democrats equal representation.  All in all, popular vote should be used to determine the President because it is a more fair and an equal way to do so. ",Evidence,Adequate
d9a3997e1f0f,E0CD80A39381,"
Equally important, popular vote should be used to elect the President because then candidates and voters will pay attention to the campaign.  With the Electoral College candidates only spend time trying to win the votes of the ""swing states.""  ",Claim,Effective
c58eb2967b3c,E0CD80A39381,"They will not pay attention to the states that they already know have their vote.  In fact, in the 2000 campaign, there were seventeen states that the candidates never visited.  Two of those are Rhode Island and South Carolina (Plumer).  Every state should be able to see the candidates so the voters get to really know who they are voting for, so they will make a better decision.  ",Evidence,Effective
080a3143a78e,E0CD80A39381,"Also, with the Electoral College people in states that know their vote will not matter will not pay attention to the campaign.  ",Claim,Adequate
9ab925a3b163,E0CD80A39381,"A person such as, a ""Republican in California... have less incentive to pay attention to the campaign than they would have if the president were picked by popular vote"" (Posner).  Everyones opinion should matter and should be taken into account when electing the President.  ",Evidence,Adequate
f909df790d54,E0CD80A39381,"To summarize, popular vote is the only way to ensure that the voters get all the knowledge they need to elect the President, and so that everyone's vote matters. ",Concluding Statement,Effective
b944334fb234,E0ED571AED2A,I am aware that you are aware that some kids from our school are debating wether to do community service or not. I would highly encourage you to help these boys see the benefit in doing this. I know for a fact that I am doing this to better our community and our school. ,Lead,Adequate
4fd761f4aea2,E0ED571AED2A,"I don't recommend that you should require kids to do this I'm just saying that you should get kids who want to help, come and help. ",Position,Adequate
2c65875536f2,E0ED571AED2A,I believe that kids in 7th to 12th grade should learn how to do service ,Evidence,Ineffective
9f7da74ef5f5,E0ED571AED2A,When people hear the words Community Service I believe that they think of being in trouble (some times it is getting in trouble). ,Evidence,Adequate
6c0794234328,E0ED571AED2A,"l think that by doing a good service to the community will be good to our school, especially friends, and families that help serve in the community. ",Claim,Adequate
953a3d15c6f9,E0ED571AED2A,"I believe that the people who work in the police department and as the fire squad should have a day off once every two months so that kids that are my age can help out too. I would advise you to help kids get in the act in helping, there's kids out there that know how to help but they just refuse to help. ",Evidence,Adequate
5f85dd3c1df4,E0ED571AED2A,lf you know what I'm saying then you should help me get friends to do this with me and hopefully some of the people in my ward. ,Concluding Statement,Adequate
5d8bf831ba1a,E0FAD617D3BF,The electoral college must go down ,Lead,Adequate
8db5d88389e7,E0FAD617D3BF,The electoral college is unfair to voters across the United States and the amounts of electoral votes doesn't compare to the actual population ,Claim,Effective
6c4ed8727e22,E0FAD617D3BF,The electoral college have messed up the voting system causing horrific crisis in the United States. ,Claim,Effective
0c20b181a450,E0FAD617D3BF,"This system of electoral colleges voting for the president and not actually counting the votes that the people in the United States vote for, which makes it a very outdated system ",Claim,Effective
1fdabc787f09,E0FAD617D3BF,Using popular vote is more precise and accurate than the electoral college. Popular vote is voted by citizens in which many people not including me should change the electoral system for the popular vote system. ,Evidence,Adequate
c65c058cee98,E0FAD617D3BF,the electoral college must go down and replaced by a system called the popular vote to determine the president of this great country. ,Position,Effective
111bbce0781e,E0FAD617D3BF,Having electoral voters instead of having the popular vote system is unfair to all. Basically the electoral college process consists of only a selection of the senators. The founding father have established this messed  up system in which it compromise between the election of the president by a vote in congress. It is highly unfair because of the winner-take-all system in each state. ,Claim,Effective
ca0ba5d246b8,E0FAD617D3BF,"This means canidates don't spend time in states they know they have no chance of winning. For example, they only focus on the ""swing states"" like California. Using the winner-take-all system, smaller states don't get the same oppurtunity as bigger states as in the year of the 2000 campaign, seventeen states didn't see any canidates at all including, Rhode Island and South Carolina which holds the largest media markets. Yet these states didn't get to see a single campaign ad in the designated area. ",Evidence,Effective
c1024a3af3af,E0FAD617D3BF,"Not only that using this system is unfair to all, but this system of electoral votes don't compare to the population ",Claim,Effective
57a4bea06e6e,E0FAD617D3BF,"Meaning the 500,000 voters in a state of Wyoming who wants the other president to win, only have one representative to cast that vote in that whole state of that immense population. While California in the other hand have 55 representatives to cast the votes, in which the represent 35 million voters in that state. Using popular vote, is much more of a precise method or sytem to use. Instead of having one representative from one small state of 500,000 people, the popular votes turned in by qualified citizens will count than just 55 representatives. Imagine having each and everyone's vote count instead of having someone to do it for you. Now that is when people should start voting ",Evidence,Effective
02523d6d3c19,E0FAD617D3BF,Using the popular vote will indeed avoid many crisis that happened using the electoral system ,Claim,Effective
b394b09a5a3f,E0FAD617D3BF,"For example, the election that almost turned into complete disaster in the year of 1960 when Vice President Richard Nixon, who was presiding over the senate, validated only his opponent electors, but he made sure to do so ""without establishing a precedent"". This couldv'e been easily fixed if the government at this time would take off the electoral system college and instead use a precise system that many people want, named the popular vote. Popular vote is basically when the people have ""the voice"" and speak for themselves and not to another person ",Evidence,Effective
a71fbd738742,E0FAD617D3BF,"Another example would be in the year 2000 when U.S. presidential race, Al Gorereceived more individual votes that George W. Bush nation wide, but Bush wonthe election, receiving 271 electoral votes to Gore's 266. With popular vote, Al Gore wouldv'e won the presidency and the citezens of the United States would've gotten what they wanted instead of having people vote for them. This is why population vote should be in effect as soon as possible. ",Evidence,Effective
19dffd5bb497,E0FAD617D3BF,Using popular vote would be a great and ideal way to decide who is the president during the nationwide election ,Claim,Adequate
40399887a9e7,E0FAD617D3BF,It should be important to many people as we the people of the United States decide who will take over the countries' responsibility and economy ,Evidence,Adequate
43615c243a76,E0FAD617D3BF,but having electoral colleges will avoid run-off elections. Run-off elections are when no canidate receives a majority of the votes cast. ,Counterclaim,Effective
328b2e657b2b,E0FAD617D3BF,"However, they can fix this problem by eliminating the electoral votes process ",Rebuttal,Adequate
ef579f8ff753,E0FAD617D3BF,"Having popular votes system will be arguably the best system to use for the election and towards the voting process. Using electoral votes will be unfair to voters when they are voting because of the simply winner-take-all basis of each and every one of the fifty states. Not only that it's unfair, it also causes many crisis in the United States dealing with this system alone and then eventually lead to dramatic chaos across the nation. Also, having the amount of electoral votes doesn't compare to the population of the actual state. Remember it is still one representative for the 500,000 people in Wyoming. Popular votes should be used in every political system no matter what situation it is. As the passage says, the argument against direct elections are spuriors at the best. ",Concluding Statement,Effective
9210c20f06c7,E12450BAE343,Would it be surprising to know that kids learning at home helps them not stress out as much? Stress is mainly caused by student getting to much school work that cannot all be handied in on night. Every day kids complain about having too much homework and when working at home there is not any homework. Allowing children to work on their own schedule helps them become more motivated to work. Students being educated at school gaing more freedom to create their own schedule and their own rules ,Lead,Adequate
a703695c248d,E12450BAE343,Learning at home and not at schools helps kids succeeed and have better grades. ,Position,Adequate
4a37bc15d483,E12450BAE343,"One of the best thing about homeschooling is that it can be done at anytime, and anywhere ",Claim,Effective
944e9b40d9d1,E12450BAE343,Children have a flexible time schedule which means that the parents can help. The students can work around the parents schedule instead of the parents working around the student's schedule. Some students have a trouble working at a school because they cannot understand the material at the pase set by teachers. Homeschooling allows students to work at their own pace and on their own schedule. Another thing about homerschooling is that there are no misguided rules about technology or how to dress. This is good because instead of worrying about the rules. The students can focus on their studies. ,Evidence,Adequate
99b149204f88,E12450BAE343,When you are taking a test or taking notes at a public school there are many distractions that can make students lose focus on what they are doing. This is another reason that learning from home would benefit students ,Evidence,Adequate
cbeaf9050cb6,E12450BAE343,Learning from home won't have the distractions that a classroom has ,Claim,Adequate
66a339724f4d,E12450BAE343,"As a result of this, students won't lose focus on the work they are doing and get better grades. One of the reasons students get distracted in the first place is because they are in an environment their are not familiar with, which makes the feel uncomfortable. If a students learns from home they will feel more relaxed and confortable and won't stress about work. In a school, you are struck at desk for 6 hours and have a limited time to eat and limited bathroom breaks. This is not help a student's learning at all ",Evidence,Adequate
1d737d322b5d,E12450BAE343,On the other hand. If you are at home you can eat and do whatever you want when you want. ,Counterclaim,Ineffective
e4ec5695d136,E12450BAE343,There are still a few reasons not to do distanced learning. There are many more opportunities with public schools ,Counterclaim,Adequate
555e1da9e260,E12450BAE343,"People from different colleges don't go to students'homes and try to advertise their career options. Making friends from home would be difficult without social interaction. Public school are great places to socialize during free time. If everyone goes home to attend school funding for public schooling willl fall and teachers will lose their jobs because of buged cuts. In public schools, depending an the teachers, cheating is hard to do. ",Evidence,Adequate
ef8e73db2478,E12450BAE343,"My conclusion is students should be offered classes online or at home because the environment is less distracting, which could be less stressful. At home there are less distractions, rather than at school where there are many different thing to students, can greatly affect the quality of a student's work. ",Concluding Statement,Adequate
137b277333ba,E129081F8EB2,This letter is about the cell phone policy ,Lead,Adequate
5fa879db6c62,E129081F8EB2,"the policy I would consider to use would be the policy number one. 
",Position,Adequate
d084282a6808,E129081F8EB2,"I believe the policy is good making phone calls checking on others, talking to friends or family and texting to friends is good ",Claim,Adequate
b4ccbcdf3a07,E129081F8EB2,but I would make a few changes to it the first thing I would change about it would be during class teachers or staff should check the phones to see if they are turned off. ,Evidence,Ineffective
d9139d70fb19,E129081F8EB2,"The other thing I would change about is, teachers and staff should keep watch on their students if they are using their cell-phone in class because sometimes they cannot be trusted. ",Evidence,Ineffective
68a19797a904,E129081F8EB2,I would still consider the policy of number one just make these few changes to it. ,Concluding Statement,Adequate
3bc6c59810b1,E14206F97D20,he elecoral collage should stay the same because it worked this long right and it will keep working as long as everythis is fair. ,Position,Adequate
6ae0e6a261fa,E14206F97D20,The country is based on our votes and that is how it should be because we are part of this country and we make it a free country. ,Claim,Ineffective
0229aeb68001,E14206F97D20,This is how our founding fathers stated this country and thats how it need to be our country has the best presedent that we could have in this type of situation because he is a colored man and there is nothing wrong with that. If we did not have an electoral collage it would be harded to keep things in line such as how the voting works and how it should be decided that we have the best presedent we can get at that time for our country. As an example we have been fighting on Iran and alfaganastan for a long time and presedent oboma did the best he could with the best that he had to make sure that we were still a free country and the we were safe from terrorism. The electoral collage was a good iead and still is so thst way we do always have a good presedent or for anything that this country need to vote on it always keeps thing in order and fair to this country so there for it is what this country need in order to make the best we can with the best we got.    ,Evidence,Ineffective
7927d8a4ac9e,E1464913F4ED,I feel that students should have to do community service. ,Position,Adequate
562e34825f7c,E1464913F4ED,"Not only does community service help others but, ",Claim,Effective
112945da2d5f,E1464913F4ED,it also teaches good skills that students may use later in life. ,Claim,Effective
de7edcc6f099,E1464913F4ED,Community service also teaches students to look at the greater picture. That the world doesn't always revolve around them. ,Claim,Effective
8e243b0d39c4,E1464913F4ED,"Instead of sitting at home all weekend and playing Wii, students should go out and help their community in various ways. ",Position,Effective
b1e9964a92c8,E1464913F4ED,"For example, picking up trash in a local park will help reduce the amount of pollution. Or collecting canned goods would help feed the homeless. ",Evidence,Effective
9db6ae017bc8,E1464913F4ED,"Think about if every school required students do community service. That would be a lot of schools helping our country and our Earth. The community service does not have to be hard, it can be age appropriate ",Evidence,Adequate
